Employee_No,Hourly_Time,Late_minutes
584,10.848522829509673,33.937179487179485
593,10.911810344827586,38.55694444444445
596,9.230690978886756,59.84203454894434
597,8.624509018036072,11.886706746826988
601,8.37515625,14.083072916666667
604,8.884897959183673,17.970408163265304
606,13.512476340694006,41.53178233438486
607,9.438723404255319,25.81560283687943
608,9.463478260869564,0.37898550724637675
610,10.543018867924527,8.128197064989518
611,11.577876712328766,13.699029680365298
612,9.108680851063829,3.201560283687943
614,9.137192982456142,24.719005847953216
615,11.634699453551914,16.487613843351546
616,14.153358208955224,13.388059701492537
618,10.41431693989071,7.2076502732240435
619,9.800895522388059,26.541293532338308
620,12.778956692913386,9.928116797900262
621,8.367195767195767,16.119400352733685
624,9.904058295964125,33.64985052316891
625,0.0,14.540000000000001
626,8.32036809815951,45.54683026584867
627,12.17954356846473,23.87700553250346
628,8.704529616724738,80.03652729384437
629,9.272969283276451,12.593856655290102
630,9.655853658536586,0.0
634,12.002609400324149,49.570907617504055
636,12.572279202279201,55.50750237416904
637,12.463014925373134,21.194676616915423
639,11.725978647686834,45.37366548042704
642,12.643333333333333,8.333333333333334
644,11.277090395480226,15.170951035781544
645,9.675540069686411,14.046283391405343
646,12.153018242122721,51.101160862354895
648,10.652525252525253,40.79545454545455
650,10.214372549019608,44.68990196078431
653,9.408662674650698,17.35352628077179
656,10.124363636363636,37.936439393939395
659,10.899802197802197,46.152307692307694
660,6.132857142857143,73.76613756613756
661,12.521136363636364,1.9090909090909092
662,9.671028571428572,9.916095238095238
664,10.646192560175056,43.766119620714804
667,8.136612021857923,47.98734061930784
668,11.919920634920636,30.119973544973547
669,8.468997555012225,2.478647106764466
671,8.64993006993007,60.19417249417249
673,10.36581300813008,15.137737127371274
677,8.444166666666666,0.8333333333333334
679,11.835,0.0
682,10.584848484848486,0.0
688,9.41203125,9.775260416666667
690,10.929342105263158,18.729331140350876
694,8.450726643598616,5.402306805074971
696,11.554545454545455,2.727272727272727
697,9.392178217821783,8.556105610561056
698,10.091554160125588,0.0
699,8.993982456140351,45.92938596491228
700,12.888226086956521,611.1023188405796
701,9.925177304964539,9.11063829787234
703,14.0,600.0
705,7.166511627906977,3.7930232558139534
707,10.498000000000001,1.3666666666666667
708,14.893817427385892,41.57676348547718
709,8.436791666666666,6.7264583333333325
712,7.885401459854014,90.3750608272506
713,8.759937369519834,14.418893528183716
715,8.984639175257731,13.087113402061856
717,8.374685138539043,8.137489504617967
718,8.491126373626374,22.060347985347985
719,12.584999999999999,0.0
724,7.6617999999999995,18.336333333333336
727,7.605238095238096,42.60634920634921
728,6.0457777777777775,60.390740740740746
731,11.823,3.748333333333333
734,7.672380952380952,0.0
735,10.39937984496124,12.542894056847546
736,14.005996860282574,56.552276295133446
738,9.453642857142857,4.761785714285714
739,9.052899408284024,12.94921104536489
740,9.77111111111111,0.6944444444444444
741,9.982738095238094,3.3520833333333333
742,10.758,0.0
743,7.67,0.0
747,14.109513343799058,55.09050235478807
749,9.53261329305136,47.73182275931521
754,11.08924369747899,0.0
755,11.56413043478261,0.0
757,11.363880597014925,0.0
758,11.05916955017301,0.01730103806228374
760,11.396469298245615,3.2065058479532165
761,8.886666666666667,5.870679012345679
763,9.451531531531531,5.523273273273274
772,11.430632911392404,3.274753867791843
778,9.659635036496349,0.4997566909975669
779,7.6775,5.417708333333334
781,10.90864686468647,2.8615511551155115
783,10.909086021505376,0.3798387096774194
784,11.257936507936508,0.04206349206349206
786,9.59179245283019,0.3
788,10.056393442622952,2.1871584699453557
791,9.790000000000001,0.0
798,8.868823529411765,5.2025054466230936
801,10.751635514018691,11.154283489096574
802,7.665,12.091666666666667
805,12.102894736842105,4.006140350877193
806,11.484,4.080555555555556
808,10.270374331550803,10.382620320855615
809,11.798247933884296,198.04421487603307
810,9.452234042553192,12.861702127659575
811,9.682135076252724,2.5981844589687726
813,11.137614678899082,0.0
816,9.471046511627907,7.058139534883721
818,9.332847222222222,8.338194444444444
819,9.31266129032258,2.2564516129032257
821,10.340496183206106,4.009510178117048
824,9.05967391304348,0.14492753623188406
826,9.453407079646016,1.4411873156342183
828,11.842399232245683,0.046737044145873326
829,11.057202797202798,384.39638694638694
830,10.782849872773536,395.9986005089059
832,10.036101694915255,13.17641242937853
835,9.811391304347826,6.152608695652175
840,10.18157894736842,18.248684210526317
846,12.133086876155268,600.0
848,11.194954128440367,0.0
852,13.19872813990461,599.523052464229
853,5.718771929824562,0.6267543859649123
854,10.197795918367348,3.7346938775510203
858,12.566216216216215,137.2972972972973
859,12.0085,582.9270833333334
862,12.286375838926174,0.0
864,12.0,600.0
866,12.097852028639618,600.0
868,12.0,0.0
869,12.0,422.33009708737865
871,9.039267015706807,6.968586387434555
872,9.0,0.0
874,12.735000000000001,0.0
875,12.663030303030302,0.0
876,12.295238095238094,0.0
878,11.630844155844157,0.0
879,9.444444444444445,133.33333333333334
880,12.0,600.0
882,12.668571428571429,583.5428571428571
883,13.159154929577465,0.4647887323943662
884,12.380625,0.0
886,12.5375,0.0
887,12.465945945945947,0.0
890,11.36546875,0.0
891,11.79192118226601,0.0
895,12.667826086956522,1.9782608695652173
896,12.18968152866242,0.0
900,12.078579234972679,0.0
902,12.046683417085427,0.0
903,13.363833333333334,0.0
905,11.589677419354839,0.0
906,11.96685393258427,0.011235955056179775
907,11.0,0.0
908,10.412,0.47711610486891387
909,12.504821428571429,0.0
918,8.621167512690354,200.5253807106599
921,8.671488372093023,4.8682170542635665
923,11.38536842105263,21.15017543859649
925,11.897451737451737,36.5518018018018
929,12.46375,0.0
932,11.31625,0.0
933,11.973684210526315,0.0
934,11.676875,0.0
938,12.565555555555555,0.0
941,8.320876712328767,12.249634703196348
942,9.442036082474226,19.586039518900343
943,12.08529411764706,2.4676470588235295
945,9.28215481171548,9.721408647140864
947,10.491113445378152,4.022759103641457
948,12.135463137996219,11.834593572778829
950,9.30215644820296,11.982100070472162
959,10.385945945945945,0.0
962,9.537610062893082,3.460901467505241
964,9.068823529411764,10.956862745098038
966,9.740666666666666,0.0
967,10.291935483870969,0.0
968,11.056,0.0
969,9.690000000000001,2.3466666666666667
971,11.0315625,22.058333333333334
975,11.088983739837397,37.7139566395664
983,8.05655172413793,0.015517241379310345
986,6.76,139.6625
987,11.871847826086958,12.506702898550726
992,9.817534246575342,0.28744292237442925
993,7.571509433962264,0.0
994,7.9332692307692305,5.039423076923077
995,9.505676392572944,6.5389478337754205
996,7.2705714285714285,0.0
998,9.239901315789472,19.220559210526318
999,9.614295774647887,0.3106220657276995
1001,11.728350168350168,44.08019079685746
1002,4.5542105263157895,9.769298245614035
1004,9.876428571428571,0.0
1005,10.876912751677853,55.64451901565995
1006,9.26,0.0
1008,9.926974522292994,0.11873673036093417
1013,11.850144534778682,4.986856368563686
1021,9.891063829787234,0.0
1023,10.58,0.0
1024,10.180833333333334,0.0
1025,9.59975,0.032916666666666664
1036,9.791344537815126,5.368767507002801
1039,9.04047619047619,0.7396825396825397
1041,9.641176470588235,9.037009803921569
1054,11.198924050632911,442.7050632911392
1060,10.161348314606741,7.721348314606742
1071,9.958922018348623,12.077981651376147
1072,9.727080291970802,3.9302919708029194
1073,11.991600831600831,15.1513167013167
1075,9.475548281505729,2.7740043644298966
1078,2.7107843137254903,201.12516339869282
1080,12.098301075268818,29.28440860215054
1081,10.097378472222223,25.436313657407407
1085,11.2184496124031,15.836434108527133
1086,9.470504201680672,0.21568627450980393
1089,11.302290388548057,170.52385821404226
1093,11.871520467836257,0.0
1094,11.873818181818182,0.0
1096,12.734347826086957,0.0
1097,9.293267148014442,14.49638989169675
1098,8.877426160337553,9.156540084388185
1099,10.130511627906976,0.19771317829457363
1101,6.516,5.807777777777777
1103,9.575,1.6148148148148147
1105,11.77,0.0
1106,9.775471698113208,0.6282494758909853
1109,8.411921824104235,29.99337676438654
1120,9.055231910946198,9.15856524427953
1121,7.726166666666667,56.57611111111111
1125,9.29,0.6709876543209877
1126,13.816740088105728,4.379539892315223
1127,11.333493150684932,0.0
1128,12.940728346456693,21.678215223097112
1131,9.828413654618474,9.089524765729584
1137,9.62,2.1694444444444443
1138,9.578411214953272,0.10755451713395638
1141,9.606666666666667,2.058333333333333
1143,9.317142857142857,11.35204081632653
1146,9.684615384615386,3.1243589743589744
1147,0.0,0.0
1148,9.869347826086956,12.947463768115943
1157,9.101840354767186,9.64090909090909
1158,10.512639225181598,4.8350686037126716
1159,9.6896,8.02288888888889
1160,12.5003125,0.0
1162,9.411337579617834,1.9095541401273883
1170,9.973247863247863,8.712606837606838
1174,1.94225,132.2613888888889
1177,8.71364238410596,25.191666666666666
1178,7.896651785714285,18.43467261904762
1181,8.831548821548822,8.064534231200897
1184,11.212962962962964,10.59537037037037
1188,9.955678294573644,4.007816537467701
1192,12.0,0.0
1194,9.730105263157895,0.4843859649122807
1195,9.76284023668639,42.15512820512821
1197,10.884444444444446,34.27222222222222
1205,13.035211267605634,10.875586854460094
1206,9.536357012750456,8.302701882210078
1207,9.181901408450704,0.3369718309859155
1208,13.64126213592233,15.145631067961165
1209,9.61476712328767,0.6587214611872146
1210,13.572264150943397,0.0
1211,12.5,0.0
1212,8.4408,5.089962962962963
1214,8.654397163120567,5.609751773049646
1218,11.29702380952381,15.545238095238094
1222,8.743032967032967,25.597582417582416
1223,7.476111111111111,1.8212962962962962
1231,9.984318181818182,2.062121212121212
1235,10.4025,0.0
1238,9.4,0.0
1240,12.864423076923078,0.0
1244,3.6245,0.0
1245,11.579391304347826,0.0
1246,12.767333333333333,0.0
1248,11.798011695906434,0.0
1249,12.654805194805194,0.0
1250,12.696631578947368,0.042105263157894736
1252,12.648024691358025,0.0
1263,8.593450704225353,12.364201877934272
1267,1.032,49.55666666666667
1269,10.039439252336448,5.50813862928349
1272,8.96037037037037,4.926851851851852
1273,10.19,3.5248062015503874
1278,9.914511278195489,4.856056808688388
1279,9.573172804532577,3.98862134088763
1281,7.779574468085106,1.298936170212766
1285,9.364448818897639,3.5406824146981624
1286,9.637525423728814,0.5331638418079097
1290,8.768947368421053,0.0
1296,11.271428571428572,0.0
1303,10.19,0.0
1304,9.02787356321839,36.006992337164746
1305,8.299999999999999,2.7000000000000006
1306,8.727132867132868,4.784809634809635
1308,8.939874686716793,10.360233918128655
1312,9.668048780487805,0.07317073170731707
1313,10.135,0.44236111111111115
1314,9.147954545454546,1.1113636363636363
1318,9.629199999999999,1.4873333333333332
1325,8.685454545454546,26.464141414141416
1327,11.067685393258428,46.32318352059925
1330,9.19064814814815,4.835648148148148
1331,11.149787685774948,42.23064401981599
1332,4.10125,141.94166666666666
1334,8.870172413793103,21.5566091954023
1336,9.75,0.0
1337,11.060282485875707,30.24303201506591
1339,8.331529411764706,11.535980392156862
1342,11.768127090301004,0.00039018952062430326
1351,8.740526315789474,9.123684210526315
1357,9.397201365187714,6.9080204778156995
1359,10.5770796460177,13.902212389380532
1361,7.822048192771085,11.649598393574298
1362,9.210340425531914,2.9056737588652486
1365,5.98152,4.644666666666667
1366,8.617452830188679,0.30660377358490565
1367,9.053734939759037,1.3876506024096384
1369,2.8386666666666667,0.0
1375,16.0,0.0
1377,9.94835294117647,11.976960784313725
1381,8.37768156424581,14.065595903165736
1383,12.391421800947867,36.305371248025274
1385,8.077931034482758,12.513793103448277
1386,10.066833976833976,58.82084942084942
1388,12.855983263598326,32.571094839609486
1390,8.452301587301587,19.196031746031746
1398,9.814784688995216,12.93664274322169
1399,10.778587962962964,47.457870370370365
1406,8.801818181818183,15.566969696969696
1407,10.07875,0.6607142857142857
1408,10.73,11.775
1409,8.546363636363637,12.697727272727274
1417,6.172,10.617777777777778
1420,9.304342105263158,2.0321271929824563
1423,2.143,12.9875
1424,7.49780701754386,7.846198830409357
1425,9.33072796934866,1.211111111111111
1426,0.0,0.0
1430,9.637857142857143,8.760515873015871
1431,10.215555555555556,6.985942760942761
1432,9.166904761904762,21.377380952380953
1433,9.057894736842105,14.103216374269005
1434,9.97595918367347,38.94612244897959
1435,6.341162790697675,109.87790697674419
1436,9.914804928131417,44.20362765229295
1437,7.989090909090908,104.73560606060606
1439,9.133982300884957,2.156637168141593
1440,8.816567164179105,47.874875621890546
1441,9.0455,73.95083333333334
1442,0.0,161.85833333333332
1443,8.652181818181818,20.442424242424245
1444,9.06109090909091,43.071333333333335
1446,9.434318181818181,60.76590909090909
1447,11.654615384615385,0.0
1448,9.212222222222222,0.021111111111111112
1450,9.841153846153846,1.1512179487179488
1452,10.790666666666665,0.0
1453,11.665142857142856,0.0
1454,10.014770114942529,4.05316091954023
1458,8.86725,13.529583333333331
1459,9.289197860962567,9.956417112299464
1461,10.18,0.0
1462,12.505416666666667,0.0
1463,10.411135135135135,0.45900900900900904
1464,9.57550185873606,0.18599752168525402
1465,8.910151515151515,0.010858585858585859
1467,10.020416666666668,1.1749999999999998
1468,9.682953586497892,0.008509142053445851
1470,9.371964285714286,2.9985119047619047
1472,8.795833333333333,0.057870370370370364
1473,7.500645161290323,0.0
1474,9.836588235294117,0.3068627450980392
1475,8.6274,0.056333333333333326
1476,7.35297619047619,13.59404761904762
1477,11.484107142857143,0.0
1478,11.482083333333334,0.0
1479,10.544841269841271,0.1544973544973545
1484,14.2909375,311.2544642857143
1485,10.928529411764705,0.0
1486,10.643333333333334,0.0
1487,10.54625,19.5
1488,12.052,0.0
1490,12.422988505747126,3.3000000000000003
1491,11.033202247191012,6.282771535580524
1492,9.539767441860464,12.791860465116278
1493,10.02206896551724,6.791570881226054
1495,9.145714285714286,20.532738095238095
1498,7.4569230769230765,45.75384615384615
1499,10.286205787781352,4.34903536977492
1504,9.845037735849056,0.5724528301886793
1512,7.215393258426966,1.6333333333333335
1515,12.737931034482758,0.0
1517,11.938511904761905,0.0
1518,7.9115126050420175,1.0483193277310925
1525,16.0,0.0
1526,10.646341463414634,0.0
1528,9.355636363636362,17.67939393939394
1529,8.587692307692308,53.95641025641025
1531,12.946551724137931,0.0
1532,11.758381502890174,0.0
1534,9.38784,20.8384
1538,9.099466666666666,9.347925925925926
1539,8.871926829268292,2.4312601626016264
1540,9.00348901098901,0.8806318681318681
1541,8.5,0.0
1543,7.355421686746988,33.8574297188755
1545,10.131935483870967,28.302016129032257
1547,3.3468181818181817,7.429545454545454
1548,10.061621621621622,0.0
1549,8.360169491525424,0.04915254237288135
1550,9.206594594594595,4.854864864864865
1551,7.283974358974358,20.64102564102564
1552,5.819411764705883,52.02107843137255
1556,10.676666666666668,0.0
1558,11.480333333333334,0.0
1559,12.481717171717172,0.0
1560,11.916470588235295,1.911764705882353
1561,8.521805555555556,0.009722222222222222
1563,5.537333333333334,36.574444444444445
1565,11.532,0.0
1566,9.699778225806451,0.179872311827957
1567,11.198689956331878,0.0
1569,8.002727272727272,55.221212121212126
1571,9.281428571428572,10.014285714285714
1573,9.026323529411764,18.124509803921566
1574,11.149159663865547,0.0
1575,9.96697247706422,7.909378185524975
1578,9.090795454545455,13.196969696969699
1580,8.660185185185185,13.104938271604935
1581,8.130285714285714,1.6852380952380952
1582,8.45037037037037,10.957407407407405
1583,9.886046511627908,3.308914728682171
1584,7.863770491803279,10.292349726775956
1585,8.988589743589744,1.1134615384615383
1586,8.124561403508773,13.160526315789474
1587,5.611875,0.8901041666666667
1588,0.0,572.2333333333333
1589,11.370967741935484,0.0
1590,11.580294117647059,0.0
1592,11.387241379310346,0.0
1593,11.361666666666666,0.0
1595,11.410483870967742,0.0
1596,10.52140625,22.215364583333333
1598,11.858910891089108,0.0
1599,10.823529411764707,0.0
1600,12.33775,0.017857142857142856
1603,10.251379310344827,4.882567049808429
1607,9.639135802469136,1.1082304526748974
1609,10.37,0.0
1611,10.212857142857143,0.0
1612,10.05,0.0
1613,10.543636363636363,0.2727272727272727
1614,9.001000000000001,0.7338888888888889
1615,9.884354838709678,1.046774193548387
1616,9.503333333333332,10.453858024691359
1617,8.693999999999999,45.8425
1619,9.057555555555554,24.730185185185185
1620,10.462619047619048,5.269642857142857
1621,9.506205128205128,7.982393162393163
1622,7.2316666666666665,2.394722222222222
1623,11.309661835748791,0.0
1625,8.922266666666665,45.85933333333333
1626,9.086,0.8
1627,9.120000000000001,0.8
1628,9.737574257425743,25.35420792079208
1629,8.814,36.329166666666666
1630,11.63141065830721,52.22878787878788
1631,6.901,57.733333333333334
1632,8.429665071770335,8.44792663476874
1633,8.45281690140845,0.23873239436619723
1634,7.1049999999999995,1.013095238095238
1635,11.53940758293839,0.0
1636,14.226642857142856,532.2857142857143
1637,10.047950310559006,5.350517598343685
1639,10.17611111111111,0.0
1640,9.38,0.0
1641,9.55,0.0
1643,7.508636363636364,2.628787878787879
1644,9.255327102803738,2.5338006230529597
1646,8.626285714285714,31.317142857142855
1650,12.30578947368421,0.0
1651,12.709440298507463,167.58756218905472
1652,9.0,0.0
1654,10.27,0.0
1655,10.129444444444443,3.619444444444445
1656,9.695434782608697,4.59411231884058
1657,8.212681564245809,9.244925512104283
1659,8.493773148148149,30.752121913580247
1660,12.151946902654869,0.0
1661,12.722222222222221,0.0
1663,11.205882352941176,0.0
1664,11.894645161290324,0.0
1665,18.520833333333332,0.0
1666,11.556915887850467,0.1268302180685358
1668,7.225483870967742,0.0
1669,10.54066091954023,1.5572796934865902
1670,9.667560975609755,1.0029810298102981
1671,9.173333333333334,6.52
1672,6.855833333333333,0.0
1673,7.584444444444444,24.706172839506173
1674,9.332589285714286,24.007440476190474
1675,11.41,0.0
1676,10.675,0.0
1677,10.39,0.0
1678,10.14,0.0
1679,9.945,5.866666666666666
1680,8.237,0.6941666666666666
1681,6.889600000000001,2.198
1682,10.062000000000001,4.706309523809524
1683,8.812604166666667,17.60199652777778
1685,8.677357630979499,62.391040242976466
1687,7.583333333333333,78.47888888888889
1688,8.054285714285715,4.402380952380953
1689,8.395999999999999,0.0
1691,9.5428,11.204333333333334
1692,9.355,0.0
1693,10.193000000000001,3.0
1694,11.42849315068493,0.0
1695,11.46271523178808,0.0
1696,11.31142857142857,0.0
1697,9.500108108108108,0.3574774774774775
1698,9.756111111111112,150.3087962962963
1699,9.898333333333333,0.40277777777777773
1700,9.613030303030303,3.1941077441077437
1701,7.217499999999999,8.795833333333333
1702,12.477777777777778,0.0
1703,22.959,0.0
1704,11.698196721311476,2.5901639344262297
1705,12.813863636363635,0.0
1707,9.816153846153846,0.8235042735042735
1708,8.984309623430962,5.0982566248256616
1709,9.075294117647058,4.260675381263616
1710,9.948,0.0
1711,8.803103448275861,37.30402298850574
1712,10.055604395604394,8.504761904761905
1713,12.056666666666667,1.9291666666666665
1714,8.790000000000001,14.650653594771242
1715,8.421746031746032,65.12195767195767
1716,8.930813953488371,8.92984496124031
1717,9.587218045112783,47.142314118629905
1718,8.205217391304348,25.92415458937198
1719,10.0,0.0
1720,6.41,154.2125
1721,9.937007874015748,0.0
1722,12.61974358974359,0.0
1725,2.097857142857143,0.4785714285714286
1726,10.148,0.0
1727,7.3066666666666675,4.172222222222222
1728,9.832377358490566,17.9314465408805
1729,9.47938144329897,3.6152920962199313
1730,9.557340425531915,3.9345744680851067
1731,9.637796610169492,14.849717514124293
1732,9.576119402985075,53.02960199004975
1734,10.706725663716814,1.5042772861356934
1735,9.964279661016949,0.6549435028248587
1736,9.46271186440678,0.7528248587570622
1737,11.658031045751633,1.9083333333333334
1738,9.462,0.0
1739,8.783950617283951,0.0
1740,9.42593220338983,25.760451977401132
1741,6.79103448275862,90.28160919540231
1742,5.025,284.15833333333336
1743,9.088,4.376666666666667
1744,9.16,1.7733333333333334
1745,9.9478125,0.0
1746,8.840434782608694,0.0
1748,12.777142857142858,0.0
1749,11.591734693877552,0.0
1750,12.649999999999999,0.0
1751,9.759285714285713,0.0
1752,9.903333333333334,0.0
1753,9.906173913043478,1.3327536231884058
1754,9.886470588235294,0.2552287581699346
1755,11.046470588235294,4.098529411764706
1756,10.84375,0.0
1757,8.989565217391304,0.21358695652173912
1758,9.040000000000001,0.2553571428571429
1759,9.159148936170213,11.708747044917258
1760,9.972287234042552,0.6295212765957446
1761,8.974864864864864,3.836711711711712
1762,10.741643835616438,0.2554794520547945
1763,10.304647887323943,1.5666666666666667
1764,9.331764705882353,15.778431372549019
1765,9.308857142857143,20.77809523809524
1766,9.433809523809524,17.9
1767,12.536842105263156,3.85
1768,9.416818181818181,18.472348484848485
1769,9.65516129032258,17.61075268817204
1770,9.525263157894736,15.615350877192983
1771,11.542845360824742,89.29429553264606
1772,9.847402597402597,0.0
1773,9.936818181818182,0.38636363636363635
1774,9.933333333333334,0.0
1775,10.68090909090909,0.9090909090909091
1776,10.881351351351352,1.0833333333333335
1778,12.487142857142857,0.0
1779,12.5,0.0
1780,11.082222222222223,0.0
1781,12.770714285714286,0.0
1782,12.725,0.0
1783,11.305,0.0
1784,9.18799086757991,1.3791476407914764
1785,12.556999999999999,0.0
1786,12.4904,0.0
1787,12.635483870967741,0.0
1788,12.513448275862068,0.0
1789,12.255142857142857,0.0
1790,12.634333333333332,0.0
1791,12.549655172413793,0.0
1792,10.766666666666667,0.0
1793,10.51,0.0
1794,11.26,0.0
1795,0.0,0.0
1796,9.683111111111112,0.5291358024691358
1797,9.25673469387755,7.50765306122449
1798,9.748723404255319,0.8113475177304964
1800,9.143333333333333,4.77156862745098
1801,9.621941747572816,6.639805825242719
1802,9.62943820224719,1.5724719101123594
1803,12.0,0.0
1804,12.055288461538462,403.84615384615387
1805,12.0,604.3708609271523
1806,10.107843137254902,0.0
1807,10.016129032258064,0.0
1808,9.8285,8.203333333333333
1809,11.454736842105262,0.0
1810,7.18140625,32.661067708333334
1811,12.196896551724137,0.0
1812,12.915263157894737,0.0
1813,12.5,0.0
1814,21.323722627737226,6.948783454987834
1815,15.930658135283362,131.1785801340646
1816,9.88907063197026,0.491635687732342
1817,10.04856,3.1846666666666663
1818,10.389024390243902,0.0
1820,13.622703488372093,253.28178294573644
1821,9.664615384615384,0.0
1822,9.89349593495935,0.0
1823,10.37,0.0
1824,10.296333333333333,0.0
1825,9.881842105263157,7.509868421052632
1826,8.598888888888888,0.0
1827,9.041507936507937,2.7449735449735444
1828,9.115714285714287,1.9541666666666668
1829,9.18206896551724,12.458045977011492
1831,8.732380952380952,0.4785714285714286
1833,9.893979057591624,6.363307155322862
1834,9.267218934911243,58.85838264299803
1836,9.142142857142856,0.12321428571428572
1837,9.109354838709677,3.1350998463901694
1838,10.09681592039801,0.09867330016583747
1839,9.365,0.6892642642642642
1840,13.886190476190476,583.7142857142857
1841,10.44095890410959,1.4773972602739724
1842,9.292027027027027,0.22995495495495494
1843,9.177802197802198,0.06923076923076923
1844,9.397336244541483,0.04163027656477438
1846,9.17186046511628,0.004780361757105943
1847,9.09952380952381,0.051322751322751325
1849,9.933838383838385,1.3351851851851853
1850,9.374598214285713,0.029910714285714284
1851,9.102916666666667,0.8604166666666667
1852,9.410196078431373,0.01241830065359477
1853,11.466,0.0
1854,9.369384615384615,0.05102564102564102
1855,9.6578515625,0.070703125
1856,9.244418604651162,1.5
1857,9.886013513513513,6.59831081081081
1858,9.488571428571428,0.6746031746031746
1859,9.055116279069768,5.456589147286821
1860,10.158009049773757,0.3098793363499246
1861,10.291325301204818,5.1819277108433734
1862,10.373709677419354,0.24052419354838708
1863,10.668924302788845,0.6722443559096946
1864,10.04076923076923,0.7762820512820513
1865,9.952102689486551,0.06279543602281988
1866,9.40673076923077,0.2685897435897436
1867,10.087703349282297,0.01634768740031898
1868,9.247333333333334,0.6359259259259259
1869,8.994736842105263,0.531578947368421
1870,11.587234042553192,4.084574468085106
1871,9.132413793103447,0.0
1872,9.129117647058823,8.940686274509805
1873,9.680652173913044,7.624396135265699
1874,9.991764705882353,0.2995098039215686
1875,9.782978723404256,3.5357269503546096
1878,9.946351931330472,0.46001430615164524
1879,10.026,1.3599999999999999
1880,11.771851851851851,0.025925925925925925
1881,9.160860215053765,1.7525089605734765
1882,12.4564,0.0
1883,11.314431818181818,0.0
1885,9.082962962962963,0.0
1886,9.866999999999999,0.0
1887,7.982105263157894,2.014912280701754
1889,9.711685393258428,0.0
1890,9.486381909547738,2.7496649916247904
1891,8.739866666666666,7.426222222222223
1892,9.840166666666667,0.0
1893,9.656702127659575,5.971631205673759
1894,9.435629629629629,3.7050617283950618
1895,10.026898734177216,0.07521097046413502
1896,10.59,0.3103448275862069
1897,10.242093023255814,0.0
1898,10.57,0.0
1899,10.408413978494623,1.8585125448028674
1900,9.994,0.0
1901,9.955499999999999,0.3
1902,10.121030303030302,0.0
1903,9.808878923766816,0.15067264573991032
1904,10.338041958041957,5.73962703962704
